date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_2_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_8_raw,smart_9_raw,smart_10_raw,smart_11_raw,smart_12_raw,smart_13_raw,smart_15_raw,smart_22_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_196_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_200_raw,smart_201_raw,smart_220_raw,smart_222_raw,smart_223_raw,smart_224_raw,smart_225_raw,smart_226_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_250_raw,smart_251_raw,smart_252_raw,smart_254_raw,smart_255_raw
2016-01-20,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,104.0,483,9,5,0.0,36.0,20193,0,,8,,,,,,,0.0,,,,10.0,10.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-01-21,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,104.0,483,9,5,0.0,36.0,20217,0,,8,,,,,,,0.0,,,,10.0,10.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-01,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,262148,105.0,627,10,5,0.0,35.0,21919,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-01,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,262148,105.0,627,10,5,0.0,35.0,21919,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-02,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,21944,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-03,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,21968,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-04,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,21991,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-05,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,22016,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-06,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,22040,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-07,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,0,105.0,627,10,5,0.0,35.0,22063,0,,9,,,,,,,0.0,,,,11.0,11.0,25.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-08,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,7,105.0,627,10,5,0.0,35.0,22088,0,,9,,,,,,,0.0,,,,11.0,11.0,30.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-09,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,65544,105.0,627,10,5,0.0,35.0,22112,0,,9,,,,,,,0.0,,,,11.0,11.0,30.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-10,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,6357009,105.0,627,10,5,0.0,35.0,22135,0,,9,,,,,,,0.0,,,,11.0,11.0,29.0,,7.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-11,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,6553651,105.0,627,10,6,0.0,35.0,22159,0,,9,,,,,,,0.0,,,,11.0,11.0,30.0,,8.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-12,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,655496,105.0,627,10,6,0.0,35.0,22184,0,,9,,,,,,,0.0,,,,11.0,11.0,30.0,,8.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-13,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,5373964,105.0,627,10,7,0.0,35.0,22208,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,9.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-14,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,58458457,105.0,627,10,8,0.0,35.0,22231,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,10.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-15,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,43778094,105.0,627,10,10,0.0,35.0,22256,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,12.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-16,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,851986,105.0,627,10,11,0.0,35.0,22280,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,13.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-17,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,1572868,105.0,627,10,11,0.0,35.0,22303,0,,9,,,,,,,0.0,,,,11.0,11.0,26.0,,13.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-04-18,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,1,35258728,105.0,627,10,36,0.0,35.0,22327,0,,9,,,,,,,0.0,,,,11.0,11.0,27.0,,66.0,7,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-01-01,PL1301LAG3594H,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,349837976,98.0,551,18,157,0.0,43.0,24638,0,,18,,,,,,,0.0,,,,23.0,23.0,26.0,,510.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-01-01,PL1301LAG3594H,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,349837976,98.0,551,18,157,0.0,43.0,24638,0,,18,,,,,,,0.0,,,,23.0,23.0,26.0,,510.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-01-02,PL1301LAG3594H,Hitachi HDS5C4040ALE630,1.976651427858e-311,1,14548994,98.0,551,18,158,0.0,43.0,24662,0,,18,,,,,,,0.0,,,,23.0,23.0,26.0,,511.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
2016-01-01,Z3015CEW,ST4000DM000,1.976651427858e-311,0,122944312,,0,4,0,9.79946294e-316,,15632,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.715e-320,1.04962460076e-313,9.2684530278e-313,,,,,
2016-01-01,Z3015CEW,ST4000DM000,1.976651427858e-311,0,122944312,,0,4,0,9.79946294e-316,,15632,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.715e-320,1.04962460076e-313,9.2684530278e-313,,,,,
2016-01-02,Z3015CEW,ST4000DM000,1.976651427858e-311,0,212484448,,0,4,0,9.86068e-316,,15656,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.726e-320,1.05019346883e-313,9.27293206835e-313,,,,,
2016-01-03,Z3015CEW,ST4000DM000,1.976651427858e-311,0,104726104,,0,4,0,9.92529094e-316,,15680,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.7386e-320,1.05088330473e-313,9.27680866763e-313,,,,,
2016-01-04,Z3015CEW,ST4000DM000,1.976651427858e-311,0,176987104,,0,4,0,9.99572553e-316,,15704,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.7504e-320,1.0523163849e-313,9.28033275014e-313,,,,,
2016-01-05,Z3015CEW,ST4000DM000,1.976651427858e-311,0,93036640,,0,4,0,1.00649883e-315,,15728,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.762e-320,1.05331130724e-313,9.2846472869e-313,,,,,
2016-01-06,Z3015CEW,ST4000DM000,1.976651427858e-311,0,58795232,,0,4,0,1.0128108e-315,,15752,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.774e-320,1.05407721344e-313,9.2884114824e-313,,,,,
2016-01-07,Z3015CEW,ST4000DM000,1.976651427858e-311,0,232523664,,0,4,0,1.01981947e-315,,15776,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.786e-320,1.0550980769e-313,9.29221518747e-313,,,,,
2016-01-08,Z3015CEW,ST4000DM000,1.976651427858e-311,0,143556112,,0,4,0,1.026429823e-315,,15800,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.798e-320,1.055918414e-313,9.29637198007e-313,,,,,
2016-01-09,Z3015CEW,ST4000DM000,1.976651427858e-311,0,147761320,,0,4,0,1.032927206e-315,,15823,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.809e-320,1.0564245704e-313,9.3010692975e-313,,,,,
2016-01-10,Z3015CEW,ST4000DM000,1.976651427858e-311,0,197503064,,0,4,0,1.03970055e-315,,15848,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.8216e-320,1.05700257465e-313,9.30578501224e-313,,,,,
2016-01-11,Z3015CEW,ST4000DM000,1.976651427858e-311,0,103426048,,0,4,0,1.04675939e-315,,15872,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.8334e-320,1.05800410016e-313,9.3094730996e-313,,,,,
2016-01-12,Z3015CEW,ST4000DM000,1.976651427858e-311,0,163140088,,0,4,0,1.05338163e-315,,15896,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.845e-320,1.05888326754e-313,9.31340847697e-313,,,,,
2016-01-13,Z3015CEW,ST4000DM000,1.976651427858e-311,0,132257048,,0,4,0,1.06005786e-315,,15920,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.857e-320,1.0594597284e-313,9.31751408848e-313,,,,,
2016-01-14,Z3015CEW,ST4000DM000,1.976651427858e-311,0,35940368,,0,4,0,1.06628428e-315,,15944,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.869e-320,1.05989710013e-313,9.3213890559e-313,,,,,
2016-01-15,Z3015CEW,ST4000DM000,1.976651427858e-311,0,139738464,,0,4,0,1.07259658e-315,,15968,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.8803e-320,1.0605218167e-313,9.32527080686e-313,,,,,
2016-01-16,Z3015CEW,ST4000DM000,1.976651427858e-311,0,172491136,,0,4,0,1.07933387e-315,,15992,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.8927e-320,1.0611514671e-313,9.33012593646e-313,,,,,
2016-01-17,Z3015CEW,ST4000DM000,1.976651427858e-311,0,94115568,,0,4,0,1.085893267e-315,,16016,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.9046e-320,1.0617432954e-313,9.3340052969e-313,,,,,
2016-01-18,Z3015CEW,ST4000DM000,1.976651427858e-311,0,62376880,,0,4,0,1.09244251e-315,,16040,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.916e-320,1.0623443209e-313,9.33887430003e-313,,,,,
2016-01-19,Z3015CEW,ST4000DM000,1.976651427858e-311,0,188277840,,0,4,0,1.09894769e-315,,16064,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.9283e-320,1.0629354072e-313,9.3421623038e-313,,,,,
2016-01-20,Z3015CEW,ST4000DM000,1.976651427858e-311,1,64517600,,0,4,0,1.10538003e-315,,16088,0,,4,,,,1.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,3946.0,32.0,,,0,0,0,,,,,,,,,7.94e-320,1.06359969794e-313,9.34581077133e-313,,,,,
2016-01-01,W3005VKC,ST4000DM000,1.976651427858e-311,0,173890360,,0,7,0,2.34503418e-315,,6876,0,,7,,,,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7590.0,22.0,,,0,0,0,,,,,,,,,3.3824e-320,6.1599414267e-314,2.21084418443e-313,,,,,
2016-01-01,W3005VKC,ST4000DM000,1.976651427858e-311,0,173890360,,0,7,0,2.34503418e-315,,6876,0,,7,,,,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7590.0,22.0,,,0,0,0,,,,,,,,,3.3824e-320,6.1599414267e-314,2.21084418443e-313,,,,,
2016-01-02,W3005VKC,ST4000DM000,1.976651427858e-311,0,209854936,,0,7,0,2.352143033e-315,,6901,0,,7,,,,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7590.0,22.0,,,0,0,0,,,,,,,,,3.3947e-320,6.168970344e-314,2.2150456438e-313,,,,,
2016-01-03,W3005VKC,ST4000DM000,1.976651427858e-311,0,4318184,,0,7,0,2.35929946e-315,,6925,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.406e-320,6.1813273457e-314,2.2198867654e-313,,,,,
2016-01-04,W3005VKC,ST4000DM000,1.976651427858e-311,0,204852792,,0,7,0,2.36604652e-315,,6949,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.4184e-320,6.18868298e-314,2.2242038277e-313,,,,,
2016-01-05,W3005VKC,ST4000DM000,1.976651427858e-311,0,205138232,,0,7,0,2.37235194e-315,,6973,0,,7,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7590.0,24.0,,,0,0,0,,,,,,,,,3.4303e-320,6.1957046323e-314,2.22735969745e-313,,,,,
2016-01-06,W3005VKC,ST4000DM000,1.976651427858e-311,0,68702032,,0,7,0,2.379669426e-315,,6997,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.4417e-320,6.2053632194e-314,2.23168672655e-313,,,,,
2016-01-07,W3005VKC,ST4000DM000,1.976651427858e-311,0,1641864,,0,7,0,2.38659676e-315,,7020,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.4535e-320,6.2205499357e-314,2.44676530383e-313,,,,,
2016-01-08,W3005VKC,ST4000DM000,1.976651427858e-311,0,5030040,,0,7,0,2.393914604e-315,,7045,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.466e-320,6.2313696206e-314,2.4504225916e-313,,,,,
2016-01-09,W3005VKC,ST4000DM000,1.976651427858e-311,0,123466048,,0,7,0,2.40096731e-315,,7069,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.477e-320,6.243836698e-314,2.45404229194e-313,,,,,
2016-01-10,W3005VKC,ST4000DM000,1.976651427858e-311,0,163211376,,0,7,0,2.407721204e-315,,7092,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.489e-320,6.2523928085e-314,2.4572987419e-313,,,,,
2016-01-11,W3005VKC,ST4000DM000,1.976651427858e-311,0,104863408,,0,7,0,2.414657396e-315,,7117,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.5014e-320,6.2594106197e-314,2.4611375693e-313,,,,,
2016-01-12,W3005VKC,ST4000DM000,1.976651427858e-311,0,37910776,,0,7,0,2.42133667e-315,,7141,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.5133e-320,6.271317901e-314,2.46423454295e-313,,,,,
2016-01-13,W3005VKC,ST4000DM000,1.976651427858e-311,0,57362160,,0,7,0,2.42837564e-315,,7165,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.5247e-320,6.284482216e-314,2.46750851653e-313,,,,,
2016-01-14,W3005VKC,ST4000DM000,1.976651427858e-311,0,59377368,,0,7,0,2.43564756e-315,,7189,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.537e-320,6.2955547766e-314,2.4711718866e-313,,,,,
2016-01-15,W3005VKC,ST4000DM000,1.976651427858e-311,0,16512064,,0,7,0,2.442362607e-315,,7213,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.549e-320,6.303925033e-314,2.47578286685e-313,,,,,
2016-01-16,W3005VKC,ST4000DM000,1.976651427858e-311,0,22715072,,0,7,0,2.44916885e-315,,7237,0,,7,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7590.0,23.0,,,0,0,0,,,,,,,,,3.56e-320,6.3099963273e-314,2.48024467943e-313,,,,,
2016-01-17,W3005VKC,ST4000DM000,1.976651427858e-311,0,183319312,,0,7,0,2.45573559e-315,,7260,0,,7,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7590.0,24.0,,,0,0,0,,,,,,,,,3.572e-320,6.315910483e-314,2.48452787443e-313,,,,,
2016-01-18,W3005VKC,ST4000DM000,1.976651427858e-311,0,222917928,,0,8,0,2.45902864e-315,,7284,0,,8,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7691.0,24.0,,,0,0,0,,,,,,,,,3.5835e-320,6.3188754913e-314,2.6476478657e-313,,,,,
2016-01-19,W3005VKC,ST4000DM000,1.976651427858e-311,0,100336176,,0,8,0,2.46251823e-315,,7309,0,,8,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7714.0,24.0,,,0,0,0,,,,,,,,,3.596e-320,6.321695464e-314,2.87359449406e-313,,,,,
2016-01-20,W3005VKC,ST4000DM000,1.976651427858e-311,0,130854608,,0,8,0,2.46964364e-315,,7332,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7714.0,25.0,,,0,0,0,,,,,,,,,3.6077e-320,6.3348272485e-314,2.87811920263e-313,,,,,
2016-01-21,W3005VKC,ST4000DM000,1.976651427858e-311,0,209312680,,0,8,0,2.47649352e-315,,7356,0,,8,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7714.0,24.0,,,0,0,0,,,,,,,,,3.619e-320,6.345099129e-314,2.88190658567e-313,,,,,
2016-04-01,W3005VKC,ST4000DM000,1.976651427858e-311,0,159554840,,0,8,0,2.930875345e-315,,9059,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.4604e-320,6.8437095307e-314,3.10464894176e-313,,,,,
2016-04-01,W3005VKC,ST4000DM000,1.976651427858e-311,0,159554840,,0,8,0,2.930875345e-315,,9059,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.4604e-320,6.8437095307e-314,3.10464894176e-313,,,,,
2016-04-02,W3005VKC,ST4000DM000,1.976651427858e-311,0,110523816,,0,8,0,2.937487277e-315,,9083,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.4723e-320,6.851778584e-314,3.10763770997e-313,,,,,
2016-04-03,W3005VKC,ST4000DM000,1.976651427858e-311,0,15899008,,0,8,0,2.944281406e-315,,9108,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.4846e-320,6.860932572e-314,3.11033918686e-313,,,,,
2016-04-04,W3005VKC,ST4000DM000,1.976651427858e-311,0,24955304,,0,8,0,2.95087682e-315,,9131,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.4965e-320,6.8682969685e-314,3.1140559361e-313,,,,,
2016-04-05,W3005VKC,ST4000DM000,1.976651427858e-311,0,177151408,,0,8,0,2.95622676e-315,,9155,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.508e-320,6.874523928e-314,3.1158419195e-313,,,,,
2016-04-06,W3005VKC,ST4000DM000,1.976651427858e-311,0,63475208,,0,8,0,2.96178269e-315,,9180,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.52e-320,6.881779196e-314,3.11748133195e-313,,,,,
2016-04-07,W3005VKC,ST4000DM000,1.976651427858e-311,0,19092056,,0,8,0,2.967502205e-315,,9203,0,,8,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7717.0,23.0,,,0,0,0,,,,,,,,,4.532e-320,6.889218036e-314,3.1193395317e-313,,,,,
2016-04-08,W3005VKC,ST4000DM000,1.976651427858e-311,0,95593984,,0,8,0,2.973569717e-315,,9228,0,,8,,,,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,7717.0,31.0,,,0,0,0,,,,,,,,,4.544e-320,6.9003615285e-314,3.12215739788e-313,,,,,
2016-04-09,W3005VKC,ST4000DM000,1.976651427858e-311,0,86381696,,0,8,0,2.979689945e-315,,9252,0,,8,,,,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,7717.0,31.0,,,0,0,0,,,,,,,,,4.556e-320,6.910021504e-314,3.12380871615e-313,,,,,
2016-04-10,W3005VKC,ST4000DM000,1.976651427858e-311,0,68565584,,0,8,0,2.985802234e-315,,9275,0,,8,,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7717.0,29.0,,,0,0,0,,,,,,,,,4.5676e-320,6.916665363e-314,3.1262946803e-313,,,,,
2016-04-11,W3005VKC,ST4000DM000,1.976651427858e-311,0,130306232,,0,8,0,2.991692746e-315,,9299,0,,8,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7717.0,28.0,,,0,0,0,,,,,,,,,4.579e-320,6.925050555e-314,3.1281784367e-313,,,,,
2016-04-12,W3005VKC,ST4000DM000,1.976651427858e-311,0,236931192,,0,8,0,2.997924767e-315,,9324,0,,8,,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7717.0,29.0,,,0,0,0,,,,,,,,,4.5914e-320,6.938526911e-314,3.12969731087e-313,,,,,
2016-04-13,W3005VKC,ST4000DM000,1.976651427858e-311,0,190929728,,0,8,0,3.003446405e-315,,9348,0,,8,,,,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,7717.0,26.0,,,0,0,0,,,,,,,,,4.603e-320,6.945495948e-314,3.1317032642e-313,,,,,
2016-04-14,W3005VKC,ST4000DM000,1.976651427858e-311,0,163281224,,0,8,0,3.00947453e-315,,9371,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7717.0,25.0,,,0,0,0,,,,,,,,,4.615e-320,6.9493255545e-314,3.13474471965e-313,,,,,
2016-04-15,W3005VKC,ST4000DM000,1.976651427858e-311,0,100442496,,0,8,0,3.01556019e-315,,9396,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7765.0,25.0,,,0,0,0,,,,,,,,,4.627e-320,6.953279819e-314,3.13758367436e-313,,,,,
2016-04-16,W3005VKC,ST4000DM000,1.976651427858e-311,0,48105464,,0,8,0,3.021279497e-315,,9420,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7765.0,25.0,,,0,0,0,,,,,,,,,4.639e-320,6.9549024094e-314,3.14049578754e-313,,,,,
2016-04-17,W3005VKC,ST4000DM000,1.976651427858e-311,0,230561832,,0,8,0,3.02706426e-315,,9443,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7765.0,25.0,,,0,0,0,,,,,,,,,4.65e-320,6.957037199e-314,3.1433442024e-313,,,,,
2016-04-18,W3005VKC,ST4000DM000,1.976651427858e-311,0,62198072,,0,8,0,3.033495136e-315,,9468,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7765.0,25.0,,,0,0,0,,,,,,,,,4.6625e-320,6.960080327e-314,3.14821186705e-313,,,,,
2016-04-19,W3005VKC,ST4000DM000,1.976651427858e-311,0,239231936,,0,8,0,3.03948755e-315,,9492,0,,8,,,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7765.0,23.0,,,0,0,0,,,,,,,,,4.6744e-320,6.9642240626e-314,3.1510530408e-313,,,,,
2016-04-20,W3005VKC,ST4000DM000,1.976651427858e-311,0,190265312,,0,8,0,3.04554581e-315,,9515,0,,8,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7765.0,24.0,,,0,0,0,,,,,,,,,4.686e-320,6.9685054536e-314,3.1539194256e-313,,,,,
2016-04-21,W3005VKC,ST4000DM000,1.976651427858e-311,0,228611888,,0,8,0,3.051937955e-315,,9540,0,,8,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7765.0,25.0,,,0,0,0,,,,,,,,,4.698e-320,6.974011007e-314,3.15708460577e-313,,,,,
2016-04-22,W3005VKC,ST4000DM000,1.976651427858e-311,0,45363824,,0,8,0,3.05803237e-315,,9564,0,,8,,,,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,7765.0,26.0,,,0,0,0,,,,,,,,,4.71e-320,6.9806925304e-314,3.15955505085e-313,,,,,
